ax,ay,az,gx,gy,gz,label
-0.16,-0.75,0.13,-13,-1,-10,fast
2.0,0.28,0.36,4,-17,-4,fast
1.09,-0.69,0.17,13,-4,11,fast
-0.44,-1.54,0.2,-13,-18,-22,fast
2.0,0.38,0.09,-15,16,8,fast
0.47,-0.51,-0.18,-18,-18,-8,fast
1.38,0.18,-0.07,-10,4,17,fast
1.24,-0.83,-0.42,-7,17,8,fast
0.6,-0.43,0.21,-5,-2,-9,fast
0.91,-1.33,0.35,9,0,8,fast
0.41,-0.01,0.02,12,-10,-4,fast
1.59,-0.36,0.08,8,-3,11,fast
-0.26,0.44,-0.69,-24,-25,-11,fast
1.33,-0.66,0.08,-17,-11,-5,fast
1.47,0.19,-0.11,-10,6,-3,fast
1.59,0.08,-0.13,5,-16,9,fast
0.79,-0.15,-0.56,-13,1,-7,fast
-0.09,-0.4,0.15,-5,-4,2,fast
1.92,0.08,-0.57,-1,-5,-8,fast
0.31,-0.66,0.27,9,10,-7,fast
0.99,-0.79,-0.2,-7,-9,-3,fast
0.69,-0.2,-0.01,-26,-6,7,fast
0.1,-0.41,-0.27,-12,10,-8,fast
1.64,0.65,0.42,8,1,19,fast
1.31,-0.4,-0.21,12,3,3,fast
0.76,-0.44,0.1,1,-5,8,fast
0.35,-0.26,0.04,-3,-17,-3,fast
0.9700001,-0.01,-0.46,-16,-17,0,fast
0.76,-0.31,-0.29,-12,-5,7,fast
0.61,-0.24,-0.45,7,17,0,fast
0.17,-0.82,0.48,-8,-12,-6,fast
-0.54,-1.36,-0.36,-18,0,-8,fast
0.44,0.13,0.41,-19,7,2,fast
1.09,0.59,0.17,-5,-14,7,fast
1.38,-0.39,-0.09,-7,5,13,fast
1.49,-0.57,0.26,1,14,9,fast
1.04,-0.18,-0.19,0,4,-15,fast
0.61,-0.09,-0.49,8,20,8,fast
1.06,-0.12,0.25,22,11,-5,fast
0.09,-0.1,0.27,-5,0,4,fast
0.31,-0.15,-0.67,-2,-20,-4,fast

1.79,-0.08,0.24,26,7,36,fast
2.0,-0.53,0.5,20,-3,19,fast
1.91,0.11,0.01,-17,-11,10,fast
0.49,-0.08,-0.11,-23,5,-12,fast
0.21,-1.23,-0.68,25,11,8,fast
-0.39,-0.44,0.04,2,-6,7,fast
1.15,-0.33,0.69,-13,-16,-13,fast
0.83,-0.54,-0.19,3,-3,-6,fast
-0.09,-0.51,-0.34,5,-21,13,fast
1.56,0.23,-0.13,2,-18,10,fast
0.56,-0.9599999,-0.28,-20,-22,18,fast
0.62,-1.0,-0.02,-4,-18,4,fast
1.73,-0.16,-0.18,-15,-5,9,fast
1.21,-0.3,0.22,-24,-16,-1,fast
2.0,0.85,0.4,-15,-8,-17,fast
0.26,-1.1,-1.84,-8,-9,-31,fast
0.02,-1.08,-0.11,1,5,-30,fast
1.38,-1.59,-0.12,-5,1,-1,fast
1.29,-0.59,0.31,8,-3,20,fast
1.19,0.19,0.26,-34,-9,38,fast
1.55,0.83,0.43,-12,0,22,fast
0.13,-0.29,-0.34,-34,-2,-10,fast
0.22,-0.35,-0.1,-13,7,-7,fast
0.91,-0.6,0.77,-18,19,-4,fast
1.01,0.37,0.12,-20,18,9,fast
0.63,-0.81,-0.28,2,23,10,fast
0.9,-0.54,-0.04,21,8,-1,fast
1.64,0.15,-0.06,67,18,18,fast
1.61,-0.24,-0.49,37,-9,8,fast
0.73,-0.62,0.45,3,2,18,fast
-0.35,0.25,0.02,-6,-16,3,fast
0.33,-0.58,-0.31,1,-14,1,fast
-0.1,-0.21,-0.26,11,7,-8,fast
1.61,-0.3,0.45,7,-10,6,fast
1.74,0.45,0.67,-21,-21,3,fast
1.55,-0.36,0.32,-15,-12,-3,fast
1.89,0.88,0.05,-4,-15,12,fast
1.74,-0.18,0.06,0,-10,8,fast
0.98,-0.22,0.02,-8,-5,-17,fast
0.94,0.41,-0.12,-6,-13,-16,fast
0.98,0.2,-0.31,-11,-8,19,fast
0.91,-0.18,-0.03,-1,-6,30,fast
1.28,-0.14,-0.46,-21,-21,11,fast
-0.33,-0.24,-0.04,-5,-3,-45,fast
2.0,-0.22,-1.98,-25,-30,35,fast
1.81,-0.66,0.36,-12,-4,-9,fast
0.15,-1.98,0.13,-17,-6,24,fast
2.0,0.07,0.63,-40,-16,-7,fast
0.6,-0.24,-0.16,-3,8,5,fast
0.87,-1.54,-0.01,1,14,8,fast

0.61,-0.42,-0.05,-6,-8,6,slow
0.82,-0.42,-0.16,11,-11,7,slow
1.34,0.11,-0.04,5,-6,-2,slow
1.06,-0.46,0.24,9,-8,3,slow
0.91,-0.27,0.13,-3,-26,3,slow
1.46,-0.08,0.15,5,-8,3,slow
0.9599999,-0.38,0.15,-31,-19,-17,slow
1.03,-0.24,0.07,-50,-20,-12,slow
0.55,-0.48,0.03,-38,-3,-6,slow
1.09,-0.25,-0.32,-15,16,16,slow
0.74,-0.46,-0.03,8,13,25,slow
0.62,-0.31,-0.02,10,8,20,slow
0.92,-0.37,-0.14,24,10,15,slow
0.06,-0.55,0.21,31,-3,-18,slow
0.53,0.31,-0.0,3,-16,-18,slow
0.24,-0.35,-0.2,8,-14,-22,slow
0.78,-0.39,-0.02,-6,-18,-15,slow
1.46,-0.16,0.29,-28,-24,9,slow
1.0,-0.23,-0.1,-28,-19,11,slow
0.44,-0.34,-0.34,-30,-19,26,slow
1.24,-0.45,0.09,-20,-7,5,slow
0.89,0.24,-0.08,-35,-4,-12,slow
0.27,-0.31,-0.02,-32,3,-8,slow
1.15,0.18,0.16,-28,0,-5,slow
1.05,-0.33,-0.12,-44,0,-8,slow
0.73,-0.26,-0.19,-37,9,3,slow
0.46,-0.6,-0.18,-23,11,5,slow
0.7,-0.3,-0.27,13,18,8,slow
0.83,-0.28,-0.09,20,17,5,slow
0.85,-0.25,0.1,44,8,7,slow
1.02,-0.15,0.24,39,10,2,slow
0.73,0.06,-0.14,13,-9,0,slow
0.95,-0.07,0.08,-20,-14,-1,slow
1.27,-0.31,-0.19,7,-4,1,slow
1.21,-0.2,0.2,10,-14,3,slow
0.7,-0.65,-0.06,0,-9,-7,slow
0.86,0.02,0.12,-14,-23,10,slow
1.26,-0.2,0.5,-35,-25,-10,slow
0.61,-0.27,0.18,-80,-25,-3,slow
0.38,-0.53,-0.53,-92,-6,-11,slow
1.11,-0.22,-0.01,-58,10,-8,slow
0.52,-0.4,0.04,-10,27,10,slow
0.98,-0.75,-0.32,18,29,9,slow
1.59,-0.05,-0.02,33,38,5,slow
1.16,-0.17,-0.13,60,23,-3,slow
1.0,-0.46,0.13,64,13,24,slow
0.92,-0.44,0.08,45,-10,12,slow
0.94,-0.3,0.03,18,-2,6,slow
0.85,-0.2,-0.18,20,-15,6,slow
0.87,-0.04,0.3,-16,-28,13,slow

1.1,0.12,0.04,2,-7,0,slow
1.63,0.11,0.34,4,-1,0,slow
1.49,-0.57,1.08,28,12,16,slow
1.17,0.13,-0.13,-9,21,-3,slow
0.88,-0.23,-0.1,2,17,9,slow
1.04,-1.02,0.05,17,10,16,slow
0.95,0.07,-0.52,36,-4,14,slow
0.94,-0.33,0.19,41,-6,35,slow
2.0,-0.13,0.28,30,-10,34,slow
0.12,-0.26,0.28,1,-29,5,slow
0.91,-0.58,0.12,-24,-23,8,slow
0.88,-0.79,-0.32,-20,-13,-2,slow
0.95,-0.08,0.01,-34,-10,-22,slow
0.83,-0.91,0.01,-19,-2,-9,slow
0.84,-0.22,-0.15,-19,8,-19,slow
1.28,0.15,-0.29,-2,8,4,slow
1.03,-0.09,0.23,1,8,1,slow
1.2,-0.11,-0.24,-2,13,-12,slow
0.33,-0.31,0.16,26,-2,11,slow
0.93,-0.21,0.31,1,-14,33,slow
0.6,-0.38,-0.39,-20,-22,-4,slow
1.2,-0.26,0.36,-7,-1,10,slow
0.82,-0.44,0.15,-12,-1,3,slow
1.47,0.08,0.38,-3,6,-12,slow
1.37,0.62,-0.23,-5,-3,3,slow
1.0,-0.54,-0.44,22,5,5,slow
0.34,-1.04,-0.15,31,28,20,slow
1.3,-0.82,0.48,14,3,15,slow
1.79,0.38,0.45,33,11,6,slow
1.09,-0.51,0.04,36,0,3,slow
0.71,-0.41,0.07,32,1,-4,slow
1.02,-0.37,0.17,12,-16,9,slow
1.16,-0.58,0.24,0,-17,7,slow
1.07,-0.22,-0.01,10,-13,8,slow
0.84,0.14,-0.1,30,-3,22,slow
0.87,-0.02,0.11,25,-9,15,slow
0.73,-0.46,-0.26,10,-20,-1,slow
1.0,-0.01,0.11,2,-20,6,slow
0.38,-0.35,-0.2,-16,-22,1,slow
1.41,-0.43,-0.3,-15,-22,-1,slow
1.24,-0.19,-0.11,-3,-10,6,slow
1.23,-0.29,0.3,2,3,2,slow
0.6,-0.54,-0.1,-4,-10,0,slow
0.54,-0.22,-0.22,-13,-9,2,slow
1.03,-0.44,-0.08,-21,3,-5,slow
1.06,0.04,0.18,6,-11,-2,slow
0.53,0.08,0.01,-9,-9,-13,slow
1.79,-0.07,0.32,-19,-10,-7,slow
1.87,0.23,0.18,-37,-8,3,slow
0.78,0.29,-0.08,-32,-13,18,slow

1.09,-0.56,-0.02,6,-7,6,idle
0.98,-0.16,0.13,-3,-13,-4,idle
0.49,0.06,0.08,-30,-12,-10,idle
0.87,-0.31,-0.27,-26,-9,-2,idle
0.98,-0.32,-0.03,-11,3,-4,idle
0.9599999,-0.39,-0.14,-20,-2,1,idle
0.68,-0.2,0.71,-41,-10,-14,idle
0.88,-0.41,-0.03,-20,-2,-4,idle
1.4,-0.26,-0.2,-8,10,13,idle
1.29,-0.43,-0.01,20,8,-1,idle
0.99,-0.4,-0.01,19,3,6,idle
2.0,-1.94,0.87,23,8,-7,idle
0.82,-0.01,-0.05,-7,0,3,idle
1.39,0.48,0.06,19,2,11,idle
1.15,-0.09,0.11,25,-1,3,idle
1.35,0.25,-0.13,24,-1,10,idle
1.07,-0.1,-0.08,23,-6,6,idle
1.24,-0.11,-0.02,36,4,11,idle
1.12,0.25,0.09,57,0,4,idle
0.78,-0.15,0.16,24,-6,6,idle
0.99,-0.21,0.17,-9,-14,13,idle
1.15,0.17,0.13,-18,-11,7,idle
1.02,-0.16,-0.08,7,-6,3,idle
1.11,-0.09,0.06,37,2,7,idle
0.9599999,-0.26,0.1,26,-3,6,idle
1.24,-0.04,0.14,41,2,10,idle
1.21,0.07,0.13,16,-3,5,idle
1.91,-1.98,-0.42,34,5,-1,idle
0.75,0.04,0.05,68,-1,22,idle
1.05,0.2,0.32,20,-7,10,idle
0.9,-0.09,0.16,-52,-23,-2,idle
0.9700001,-0.28,0.04,-68,-22,-5,idle
0.93,-0.17,0.1,-47,-15,-4,idle
1.02,-0.15,0.18,-76,-17,-10,idle
1.19,-0.44,0.03,-95,-17,-16,idle
0.85,0.71,-0.17,-35,-8,-5,idle
0.95,-0.03,-0.09,-13,2,2,idle
1.08,-0.01,0.16,-51,-11,-7,idle
0.76,0.47,0.81,-74,-2,-12,idle
1.42,-0.2,-0.41,-55,-16,-3,idle
1.02,-0.04,-0.32,8,0,4,idle
0.95,-0.23,0.22,-38,-4,-2,idle
1.0,-0.17,-0.06,-82,-13,-9,idle
1.0,-0.24,-0.27,-55,-11,-6,idle
1.01,-0.05,-0.21,-34,-5,-1,idle
1.05,-0.09,-0.23,-59,-14,-8,idle
1.37,-0.43,-0.49,-39,-3,-5,idle
1.26,-0.13,0.06,-28,-12,-1,idle
1.08,-0.3,-0.2,-39,-11,-4,idle
0.9700001,-0.21,-0.37,-8,-3,5,idle

1.31,0.19,-0.1,10,-6,3,idle
1.89,0.07,0.4,-12,-5,8,idle
1.85,-0.28,0.43,-1,-3,11,idle
1.98,-0.62,0.31,-2,10,13,idle
1.54,0.33,0.2,-7,3,8,idle
1.08,-0.22,-0.09,14,3,2,idle
0.92,0.09,0.28,-7,1,2,idle
1.52,-0.53,-0.04,5,8,6,idle
1.5,-0.19,-0.23,19,10,2,idle
0.88,-0.02,-0.28,18,-5,5,idle
-0.33,0.49,-0.25,12,-6,-2,idle
1.07,-0.37,0.08,5,-10,5,idle
1.42,-0.18,0.15,-7,-3,3,idle
0.21,0.44,-0.0,-30,-24,-9,idle
1.16,-0.4,-0.19,-14,0,4,idle
1.76,-0.14,0.35,-11,-5,0,idle
0.87,-0.24,0.22,-23,-3,-8,idle
1.04,0.29,-0.07,-4,0,10,idle
1.03,-0.1,-0.35,11,9,3,idle
1.52,-0.26,0.07,26,8,8,idle
0.99,-0.42,-0.07,0,-3,8,idle
0.77,0.1,-0.14,0,-5,0,idle
1.18,0.25,0.13,5,-1,2,idle
0.9700001,-0.08,-0.02,3,-6,4,idle
1.42,0.06,0.06,12,-2,5,idle
1.24,0.03,-0.02,17,-3,2,idle
1.04,0.04,0.1,16,1,4,idle
0.77,-0.04,-0.13,41,7,17,idle
1.29,-0.75,0.04,97,30,30,idle
0.73,0.34,0.54,93,10,15,idle
0.9599999,-0.26,0.19,47,-3,19,idle
1.01,-0.04,0.29,38,-5,14,idle
0.91,-0.18,0.46,22,-8,14,idle
1.05,-0.4,0.12,-1,-13,11,idle
1.02,-0.09,0.22,-6,-13,7,idle
1.01,-0.04,0.16,-14,-16,4,idle
0.87,-0.27,0.12,-7,-17,10,idle
0.9599999,-0.05,0.26,1,-14,7,idle
0.9700001,-0.1,0.21,-40,-17,0,idle
1.02,-0.28,-0.04,-59,-18,-5,idle
1.02,-0.23,-0.01,-34,-9,-3,idle
1.0,-0.2,0.05,-21,-7,-1,idle
1.02,-0.19,0.03,-19,-5,-1,idle
1.0,-0.18,0.04,-15,-4,-1,idle
1.0,-0.2,0.04,-16,-4,0,idle
1.01,-0.22,0.02,-11,-3,0,idle
0.99,-0.22,0.02,-4,-2,1,idle
0.99,-0.21,0.05,-9,-3,1,idle
1.0,-0.24,0.02,-15,-4,0,idle
0.99,-0.23,0.02,-11,-3,0,idle

0.94,-0.85,0.05,4,-11,4,idle
1.18,-0.69,-0.07,1,-14,-1,idle
0.65,-0.82,-0.35,-11,-6,-4,idle
-0.12,-0.26,-0.11,1,-3,-3,idle
1.12,-0.73,0.24,33,-8,15,idle
0.9700001,-0.52,1.21,3,-4,13,idle
1.03,-0.66,-0.43,-27,-14,-6,idle
-0.11,-0.91,0.12,-23,-16,-10,idle
-0.09,-1.11,-0.42,-29,-10,-3,idle
1.12,0.02,-0.18,-6,4,6,idle
2.0,0.02,0.16,-19,3,-10,idle
0.17,-0.36,-0.44,6,-2,9,idle
-0.6,1.72,-1.6,12,-5,-5,idle
2.0,-1.25,-1.1,9,-40,9,idle
0.4,1.4,-0.08,-13,0,48,idle
1.19,0.07,0.29,7,-3,10,idle
-0.23,0.07,-0.07,4,-5,3,idle
1.16,-0.7,-0.07,8,-10,16,idle
0.82,-0.06,-0.38,0,-2,0,idle
0.53,-0.08,-0.23,-8,-5,2,idle
1.52,0.02,0.1,-8,-6,-4,idle
0.38,0.57,0.27,-20,1,1,idle
0.94,0.1,0.01,-17,-4,7,idle
1.21,0.39,-0.2,-4,-2,0,idle
1.17,0.32,0.08,10,2,-1,idle
1.01,-0.29,0.06,21,1,5,idle
1.2,-0.18,0.03,28,4,6,idle
1.09,-0.01,0.17,28,3,13,idle
0.91,-0.37,0.02,23,-2,3,idle
0.92,-0.02,0.12,5,-2,1,idle
0.88,-0.23,0.22,-28,-11,-2,idle
1.05,-0.24,0.09,-23,-8,-1,idle
0.91,-0.17,-0.09,10,-3,-1,idle
1.0,-0.24,0.05,22,2,4,idle
1.06,-0.25,0.15,20,0,4,idle
0.88,-0.21,0.13,4,-2,1,idle
0.92,-0.31,-0.15,13,-2,3,idle
0.98,-0.21,0.05,28,1,6,idle
0.9,-0.19,0.1,35,-3,8,idle
1.0,-0.18,0.09,51,-1,14,idle
1.09,-0.36,0.05,52,-1,14,idle
0.9700001,-0.12,0.31,26,-5,12,idle
0.87,-0.21,0.28,-8,-17,5,idle
1.01,-0.15,0.1,-30,-17,1,idle
0.9700001,-0.29,0.1,-51,-19,-5,idle
1.08,-0.22,0.19,-70,-21,-6,idle
0.84,-0.31,0.03,-66,-20,-9,idle
1.11,-0.37,0.02,-65,-14,-8,idle
0.99,-0.38,-0.02,-71,-14,-10,idle
1.05,-0.25,-0.13,-56,-8,-6,idle

0.82,-0.69,-0.13,-21,-10,-1,idle
1.37,-0.31,-0.06,-20,-6,4,idle
0.57,-0.37,0.11,-33,-6,-4,idle
1.11,-0.8,0.3,-18,-3,-4,idle
0.79,-0.49,0.28,-12,-2,-9,idle
0.78,-0.64,-0.17,18,2,3,idle
1.43,0.06,0.18,15,2,-1,idle
0.89,-0.25,0.05,2,-1,-1,idle
0.74,-0.42,0.09,5,-4,-3,idle
0.65,0.03,0.03,2,-16,0,idle
0.99,-0.88,-0.38,-10,-13,-19,idle
0.06,-0.43,-0.25,-10,-6,5,idle
0.65,-0.27,-0.2,-17,1,8,idle
1.08,0.54,-0.16,-22,-8,6,idle
0.82,-0.76,-0.72,-10,8,3,idle
1.21,-0.26,-0.16,-2,-9,5,idle
0.01,1.07,-0.02,-8,5,10,idle
1.47,0.35,-0.12,-26,-11,5,idle
1.71,0.07,0.09,4,1,11,idle
1.02,-0.55,0.11,27,-2,11,idle
1.04,-0.51,-0.08,2,0,3,idle
1.11,-0.27,0.18,16,2,6,idle
1.22,0.16,-0.06,8,1,4,idle
1.22,0.01,0.04,30,4,16,idle
1.75,-0.52,0.19,44,2,7,idle
0.94,-0.13,0.22,15,-9,6,idle
1.0,-0.07,0.11,-9,-10,3,idle
1.06,-0.17,0.16,-30,-12,-5,idle
1.1,-0.12,0.12,-33,-11,-5,idle
0.95,-0.27,-0.03,-29,-8,0,idle
0.92,-0.1,0.05,-37,-7,-4,idle
1.02,-0.17,-0.02,-32,-6,-5,idle
0.9700001,-0.15,-0.02,-30,-4,-3,idle
0.9700001,-0.22,-0.02,-19,-1,-1,idle
1.05,-0.18,-0.04,26,3,6,idle
1.04,-0.5,0.09,30,8,7,idle
1.0,-0.11,-0.19,31,6,9,idle
0.92,-0.22,0.05,59,9,12,idle
0.9,-0.34,-0.03,78,15,13,idle
0.92,-0.28,0.02,116,10,20,idle
0.91,-0.18,0.21,86,14,15,idle
1.01,-0.25,0.21,74,5,18,idle
1.0,-0.13,0.41,80,2,26,idle
0.9599999,0.08,0.47,9,-14,20,idle
0.91,-0.14,0.43,-37,-26,10,idle
0.85,-0.21,0.32,-86,-31,-3,idle
1.0,-0.09,0.03,-113,-33,-12,idle
1.06,-0.11,0.29,-139,-30,-18,idle
0.88,-0.38,0.02,-105,-24,-15,idle
0.9700001,-0.36,-0.16,-49,-5,-5,idle

0.77,-0.48,0.22,-24,-13,-11,idle
1.87,-0.28,0.3,-20,-10,4,idle
1.55,-0.51,-0.11,13,12,17,idle
-0.4,0.64,0.3,1,7,-11,idle
2.0,0.42,-0.01,-19,13,3,idle
0.45,-1.13,-0.35,15,17,11,idle
1.15,-0.37,0.23,27,4,11,idle
0.3,-0.34,-0.02,-14,-6,5,idle
1.58,-0.73,0.19,1,9,-15,idle
0.9700001,0.16,-0.16,28,-6,3,idle
0.23,0.68,-0.16,49,-8,20,idle
0.89,0.32,0.48,13,-20,5,idle
0.66,0.11,0.27,-26,-18,-8,idle
1.16,-0.84,-0.11,-31,-2,-17,idle
0.66,-1.62,0.17,-11,17,1,idle
0.19,-0.1,-0.41,33,1,9,idle
0.84,-0.18,0.22,8,0,1,idle
1.32,0.25,-0.02,-4,-14,5,idle
1.33,-0.18,0.58,12,-10,3,idle
0.59,0.02,0.14,-3,-13,2,idle
1.34,0.19,0.02,4,-6,-3,idle
1.16,0.48,-0.13,12,-2,9,idle
1.57,0.51,-0.04,2,-3,0,idle
1.17,0.0,0.27,-24,-12,4,idle
0.9,-0.01,0.01,-18,-6,0,idle
1.04,-0.04,-0.17,5,1,3,idle
0.99,-0.15,0.05,36,8,7,idle
0.36,-0.07,0.03,58,28,18,idle
1.37,0.14,-0.02,86,7,13,idle
0.9,-0.17,0.25,29,-5,5,idle
1.04,-0.14,-0.0,-48,-24,-4,idle
1.13,-0.26,-0.08,-5,-4,0,idle
1.58,-0.03,-0.6,61,40,35,idle
0.92,0.72,1.93,91,40,11,idle
1.01,-0.11,0.43,29,-2,6,idle
0.79,-0.28,0.26,-30,-19,1,idle
0.98,-0.23,0.18,20,-10,11,idle
0.9700001,-0.2,0.18,2,-8,4,idle
0.89,-0.14,0.2,-8,-10,1,idle
0.9599999,-0.15,0.19,-11,-8,0,idle
1.07,-0.2,0.2,-28,-12,1,idle
1.02,-0.26,0.15,-20,-10,0,idle
0.94,-0.14,0.29,-32,-14,-1,idle
0.92,-0.14,0.19,-69,-20,-6,idle
0.89,-0.27,0.15,-97,-26,-11,idle
1.03,-0.14,0.0,-140,-31,-18,idle
0.86,-0.13,0.05,-173,-36,-26,idle
1.01,-0.14,-0.03,-196,-41,-25,idle
0.85,-0.34,-0.11,-172,-37,-23,idle
1.34,-0.07,-0.29,-135,-29,-11,idle

